Locality,DecimalLatitude,DecimalLongitude,place_names,last_place_name,last_place_name_feature_type,source_latitude,source_longitude
"abel tasman national park, cobb reservoir, track from mytton hut to treeline",-41.136857,172.622106,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",cobb reservoir,Lake,-41.11847995,172.6635123
"abel tasman national park, cobb reservoir, vic. mytton hut",-41.1369,172.622,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",cobb reservoir,Lake,-41.11847995,172.6635123
"abel tasman national park, cobb resevoir, track from mytton hut to lake peel, near treeline",-41.144861,172.618963,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",lake peel,Lake,-41.1460798,172.6027302
"abel tasman national park, cobb resevoir, vic. mytton hut",-41.136857,172.622106,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, e side near canaan downs",-40.839877,172.966703,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, goat [bay] track",-40.835,173.007,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, goat bay",-40.837539,173.011997,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",goat bay,Bay,-40.8350097,173.0132748
"abel tasman national park, goat bay track",-40.48,173.007,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",goat bay,Bay,-40.8350097,173.0132748
"abel tasman national park, goat bay-waiharakeke bay",-40.831236,173.009624,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'goat bay', 'feature_type': 'Bay'}]",waiharakeke bay,Hill,-40.854684,173.016828
"abel tasman national park, goat track",-40.8,173.001944,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, gorge creek se and east of takaka",-40.946409,172.847751,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",gorge creek,Locality,-40.9060935,172.4003953
"abel tasman national park, harwood hole track",-40.94307,172.8902,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",harwood,Locality,-45.8146678,170.6747441
"abel tasman national park, harwoods hole",-40.942395,172.89089,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",harwoods hole,Cave,-40.9505357,172.8692909
"abel tasman national park, harwood's hole",-40.950568,172.869973,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",harwood,Locality,-45.8146678,170.6747441
"abel tasman national park, harwood's hole",-40.949318,172.871519,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",harwood,Locality,-45.8146678,170.6747441
"abel tasman national park, harwoods hole area",-40.935417,172.933433,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",harwoods hole,Cave,-40.9505357,172.8692909
"abel tasman national park, harwoods hole track",-40.948333,172.871666,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",harwoods hole,Cave,-40.9505357,172.8692909
"abel tasman national park, harwoods hole track",-40.943701,172.890317,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",harwoods hole,Cave,-40.9505357,172.8692909
"abel tasman national park, harwoods hole track",-40.9437,172.89,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",harwoods hole,Cave,-40.9505357,172.8692909
"abel tasman national park, inland track near pigeon saddle",-40.833222,172.969667,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",pigeon saddle,Pass,-40.8326071,172.9686527
"abel tasman national park, marahau-browns bay",-41.008632,173.000143,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",browns bay,Suburb,-36.7157939,174.7462537
"abel tasman national park, marahau-browns bay",-40.999,173.001,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",browns bay,Suburb,-36.7157939,174.7462537
"abel tasman national park, marahau-browns bay, nelson",-41.0041,173.006,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'browns bay', 'feature_type': 'Suburb'}]",nelson,City,-41.2710849,173.2836756
"abel tasman national park, moa park",-40.945577,172.928887,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",moa park,Area,-37.65670025,176.2089469
"abel tasman national park, moa park",-40.943779,172.933639,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",moa park,Area,-37.65670025,176.2089469
"abel tasman national park, moa park",-40.936572,172.928897,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",moa park,Area,-37.65670025,176.2089469
"abel tasman national park, moorpark [moa park]",-40.936572,172.928897,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",moa park,Area,-37.65670025,176.2089469
"abel tasman national park, moorpark [moa park]",-40.9379,172.934,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",moa park,Area,-37.65670025,176.2089469
"abel tasman national park, mount evans",-40.951876,172.922942,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",mount evans,Hill,-43.6439701,172.7813779
"abel tasman national park, near canaans down, track to harwoods hole",-40.945351,172.87509,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",harwoods hole,Cave,-40.9505357,172.8692909
"abel tasman national park, near end of canaan road",-41.018246,172.895008,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",end,Trig Station,-39.282606,176.498212
"abel tasman national park, near harwoods hole, rameka tr.",-40.936999,172.898141,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",harwoods hole,Cave,-40.9505357,172.8692909
"abel tasman national park, near harwoods hole, start of rameka tr.",-40.936999,172.898141,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'harwoods hole', 'feature_type': 'Cave'}]",start,Hill,-41.410508,175.262841
"abel tasman national park, near start of track to harwoods hole",-40.94352,172.889463,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'start', 'feature_type': 'Hill'}]",harwoods hole,Cave,-40.9505357,172.8692909
"abel tasman national park, near torrent bay",-41.026642,173.000143,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",torrent bay,Bay,-40.9458011,173.0488127
"abel tasman national park, near totaranui",-40.828535,173.00014,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",totaranui,Bay,-41.238056,174.0815
"abel tasman national park, nelson, marahau-browns bay.",-41.00426,173.005232,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'nelson', 'feature_type': 'City'}]",browns bay,Suburb,-36.7157939,174.7462537
"abel tasman national park, nelson.  marahau-browns bay",-41.008632,173.000143,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'nelson', 'feature_type': 'City'}]",browns bay,Bay,-36.7157939,174.7462537
"abel tasman national park, nelson.  marahau-browns bay",-41.004,173.005,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'nelson', 'feature_type': 'City'}]",browns bay,Bay,-36.7157939,174.7462537
"abel tasman national park, nelson.  marahau-browns bay",-40.999936,173.004578,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'nelson', 'feature_type': 'City'}]",browns bay,Bay,-36.7157939,174.7462537
"abel tasman national park, nelson. marahau-browns bay",-41.008632,173.000143,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'nelson', 'feature_type': 'City'}]",browns bay,Suburb,-36.7157939,174.7462537
"abel tasman national park, nelson. marahau-browns bay",-41.0041,173.005,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'nelson', 'feature_type': 'City'}]",browns bay,Suburb,-36.7157939,174.7462537
"abel tasman national park, north of pigeon saddle",-40.828532,172.970502,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",pigeon saddle,Pass,-40.8326071,172.9686527
"abel tasman national park, pigeon saddle",-40.832633,172.969067,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",pigeon saddle,Pass,-40.8326071,172.9686527
"abel tasman national park, pigeon saddle",-40.833333,172.966666,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",pigeon saddle,Pass,-40.8326071,172.9686527
"abel tasman national park, pigeon saddle",-40.833333,172.883333,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",pigeon saddle,Pass,-40.8326071,172.9686527
"abel tasman national park, pigeon saddle",-40.832,172.968,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",pigeon saddle,Pass,-40.8326071,172.9686527
"abel tasman national park, pigeon saddle",-40.083333,172.966666,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",pigeon saddle,Pass,-40.8326071,172.9686527
"abel tasman national park, pigeon saddle",-40.833034,172.968129,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",pigeon saddle,Pass,-40.8326071,172.9686527
"abel tasman national park, pigeon saddle",-40.8333,172.883,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",pigeon saddle,Pass,-40.8326071,172.9686527
"abel tasman national park, pigeon saddle",-40.8,173,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",pigeon saddle,Pass,-40.8326071,172.9686527
"abel tasman national park, pigeon saddle point, unpaved road between tata beach and totaranui ca. 10 km nw of totaranui",-40.835532,172.977939,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'pigeon saddle', 'feature_type': 'Pass'}, {'place_name': 'tata beach', 'feature_type': 'Beach'}, {'place_name': 'totaranui', 'feature_type': 'Bay'}]",totaranui,Bay,-41.238056,174.0815
"abel tasman national park, rameka track",-40.925715,172.869547,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.932132,172.8934,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.932403,172.893637,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.931318,172.889364,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.930777,172.888178,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.927068,172.872156,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.927068,172.872216,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.926933,172.872216,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.927204,172.872334,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.926933,172.872275,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.938027,172.899233,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.9329,172.87,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka track",-40.9324,172.87,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka trail",-40.926165,172.869665,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rameka trail",-40.932674,172.894943,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
"abel tasman national park, rock outcrops between mutton cove and anatakapau bay, 1km sw of separation point.",-40.790714,172.994214,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'rock', 'feature_type': 'Hill'}, {'place_name': 'mutton cove', 'feature_type': 'Bay'}, {'place_name': 'anatakapau bay', 'feature_type': 'Bay'}]",separation point,Point,-40.7819889,172.99818
"abel tasman national park, south end of totaranui bay",-40.829,173.005,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'end', 'feature_type': 'Trig Station'}]",totaranui,Bay,-41.238056,174.0815
"abel tasman national park, south of pigeon saddle on inland track",-40.834835,172.968128,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",pigeon saddle,Pass,-40.8326071,172.9686527
"abel tasman national park, start of track to harwoods hole",-40.943475,172.889938,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}, {'place_name': 'start', 'feature_type': 'Hill'}]",harwoods hole,Cave,-40.9505357,172.8692909
"abel tasman national park, takaka",-40.805297,172.962808,"[{'place_name': 'abel tasman national park', 'feature_type': 'National Park'}]",abel tasman national park,National Park,-40.8898347,172.9338591
